cliente,genero,edad,ciudad_cliente
Cliente_216,Femenino,18,MONTERREY
Cliente_420,Masculino,25,Puebla
Cliente_256,Masculino,53,puebla
Cliente_811,Masculino,25,tuxtla gutiérrez
Cliente_442,Masculino,45,ciudad de méxico
Cliente_652,Femenino,19,TUXTLA GUTIÉRREZ
Cliente_1203,Femenino,69,MONTERREY
Cliente_959,Masculino,55,TAPACHULA
Cliente_50,Femenino,69,TUXTLA GUTIÉRREZ
Cliente_805,Femenino,22,cancún
Cliente_1253,Masculino,64,Tuxtla Gutiérrez
Cliente_600,Femenino,63,MONTERREY
Cliente_1079,Masculino,67,León
Cliente_1452,Masculino,31,TUXTLA GUTIÉRREZ
Cliente_471,Femenino,55,TIJUANA
Cliente_120,Femenino,18,monterrey
Cliente_1267,Masculino,50,CANCÚN
Cliente_1962,Masculino,54,Mérida
Cliente_1191,Masculino,65,TIJUANA
Cliente_368,Femenino,62,Guadalajara
Cliente_454,Masculino,28,Cancún
Cliente_1989,Femenino,38,MONTERREY
Cliente_1750,Masculino,34,GUADALAJARA
Cliente_1563,Masculino,22,CIUDAD DE MÉXICO
Cliente_1612,Masculino,35,MÉRIDA
Cliente_329,Femenino,45,ciudad de méxico
Cliente_1355,Femenino,44,CANCÚN
Cliente_1152,Masculino,42,león
Cliente_1366,Femenino,18,Cancún
Cliente_1305,Femenino,56,tapachula
Cliente_327,Masculino,31,tapachula
Cliente_1747,Masculino,64,ciudad de méxico
Cliente_940,Masculino,65,TUXTLA GUTIÉRREZ
Cliente_1401,Masculino,55,monterrey
Cliente_1211,Masculino,51,cancún
Cliente_311,,52,Monterrey
Cliente_1253,Masculino,64,TUXTLA GUTIÉRREZ
Cliente_1205,Masculino,33,Tapachula
Cliente_445,Femenino,21,león
Cliente_543,Femenino,24,Tapachula
Cliente_974,Masculino,51,MONTERREY
Cliente_979,Femenino,51,LEÓN
Cliente_513,Masculino,70,PUEBLA
Cliente_1756,Masculino,55,ciudad de méxico
Cliente_269,Femenino,61,TUXTLA GUTIÉRREZ
Cliente_682,Femenino,62,TAPACHULA
Cliente_1605,Masculino,19,Monterrey
Cliente_1876,Masculino,34,mérida
Cliente_357,Masculino,62,CANCÚN
Cliente_1632,Masculino,59,mérida
Cliente_1088,Femenino,32,tijuana
Cliente_1188,Masculino,40,León
Cliente_1067,Femenino,27,PUEBLA
Cliente_1451,Femenino,50,cancún
Cliente_36,Masculino,48,LEÓN
Cliente_1476,Femenino,52,Mérida
Cliente_1819,Masculino,63,mérida
Cliente_128,Masculino,62,tuxtla gutiérrez
Cliente_355,Masculino,26,León
Cliente_882,Femenino,48,Cancún
Cliente_1712,Masculino,20,Ciudad de México
Cliente_708,Femenino,58,Mérida
Cliente_683,Masculino,52,LEÓN
Cliente_1766,Masculino,62,guadalajara
Cliente_1922,Femenino,34,Tapachula
Cliente_1109,Masculino,35,Ciudad de México
Cliente_1569,Femenino,29,CANCÚN
Cliente_1940,Masculino,40,ciudad de méxico
Cliente_470,Femenino,30,Tapachula
Cliente_14,Masculino,64,TUXTLA GUTIÉRREZ
Cliente_1459,Masculino,42,cancún
Cliente_1220,Masculino,59,Puebla
Cliente_1962,Masculino,54,MÉRIDA
Cliente_886,Femenino,45,Tuxtla Gutiérrez
Cliente_1649,Femenino,25,TAPACHULA
Cliente_1884,Masculino,38,León
Cliente_1494,Masculino,67,monterrey
Cliente_1257,Femenino,24,MÉRIDA
Cliente_590,Masculino,65,León
Cliente_1137,Masculino,33,LEÓN
Cliente_1804,Masculino,18,Mérida
Cliente_438,Femenino,70,MÉRIDA
Cliente_1067,Femenino,27,PUEBLA
Cliente_1710,Femenino,36,León
Cliente_1700,Masculino,53,Mérida
Cliente_305,Masculino,65,Guadalajara
Cliente_696,Masculino,55,CANCÚN
Cliente_179,Masculino,29,león
Cliente_1702,Masculino,26,TUXTLA GUTIÉRREZ
Cliente_524,Femenino,39,CANCÚN
Cliente_1029,Masculino,41,tijuana
Cliente_330,Femenino,50,GUADALAJARA
Cliente_1970,Femenino,48,puebla
Cliente_1735,Femenino,54,Puebla
Cliente_237,Masculino,18,CANCÚN
Cliente_1771,Masculino,44,monterrey
Cliente_1729,Masculino,20,guadalajara
Cliente_983,Masculino,27,Guadalajara
Cliente_303,Femenino,26,Monterrey
Cliente_1838,Femenino,54,monterrey
Cliente_1837,Femenino,28,puebla
Cliente_1375,Femenino,49,monterrey
Cliente_1243,Masculino,23,MÉRIDA
Cliente_1079,Masculino,67,LEÓN
Cliente_775,Femenino,23,TUXTLA GUTIÉRREZ
Cliente_941,Femenino,18,Monterrey
Cliente_1550,Femenino,27,tijuana
Cliente_1813,Masculino,62,TAPACHULA
Cliente_969,Femenino,64,guadalajara
Cliente_1696,Masculino,62,TIJUANA
Cliente_586,Femenino,22,MONTERREY
Cliente_264,Masculino,55,PUEBLA
Cliente_358,Masculino,24,tijuana
Cliente_1462,Femenino,39,guadalajara
Cliente_309,Femenino,45,Guadalajara
Cliente_370,Masculino,41,ciudad de méxico
Cliente_1869,Masculino,60,Tijuana
Cliente_1511,Femenino,66,PUEBLA
Cliente_501,Femenino,33,TAPACHULA
Cliente_1510,Femenino,37,León
Cliente_1118,Masculino,62,CANCÚN
Cliente_169,Masculino,19,Mérida
Cliente_1928,Femenino,33,MÉRIDA
Cliente_1279,Femenino,48,guadalajara
Cliente_1916,Masculino,57,Tijuana
Cliente_1912,Masculino,60,CANCÚN
Cliente_333,Masculino,19,Puebla
Cliente_1725,Masculino,32,Monterrey
Cliente_1197,Masculino,56,monterrey
Cliente_1262,Masculino,66,CIUDAD DE MÉXICO
Cliente_83,Femenino,28,Cancún
Cliente_1418,Femenino,42,Guadalajara
Cliente_1375,Femenino,49,MONTERREY
Cliente_795,Femenino,37,GUADALAJARA
Cliente_1401,Masculino,55,MONTERREY
Cliente_754,Femenino,68,CANCÚN
Cliente_1834,Femenino,37,Cancún
Cliente_835,Femenino,20,TAPACHULA
Cliente_903,Femenino,36,MÉRIDA
Cliente_587,Femenino,18,Cancún
Cliente_1910,Masculino,43,Puebla
Cliente_1063,Femenino,56,MONTERREY
Cliente_487,Femenino,63,CIUDAD DE MÉXICO
Cliente_1030,Femenino,44,Ciudad de México
Cliente_808,Masculino,68,GUADALAJARA
Cliente_1763,Femenino,68,TIJUANA
Cliente_501,Femenino,33,TAPACHULA
Cliente_504,Masculino,42,LEÓN
Cliente_1585,Femenino,41,León
Cliente_1090,Femenino,25,mérida
Cliente_1281,Femenino,27,cancún
Cliente_1964,Masculino,44,mérida
Cliente_913,Masculino,56,Cancún
Cliente_568,Masculino,42,ciudad de méxico
Cliente_296,Masculino,61,puebla
Cliente_1304,Femenino,58,TIJUANA
Cliente_994,Femenino,20,Guadalajara
Cliente_765,Masculino,34,MONTERREY
Cliente_1419,Femenino,29,León
Cliente_1103,Femenino,63,Puebla
Cliente_1376,Femenino,39,tijuana
Cliente_266,Masculino,28,CIUDAD DE MÉXICO
Cliente_1917,Femenino,66,GUADALAJARA
Cliente_1589,Masculino,27,puebla
Cliente_1213,Masculino,33,Tuxtla Gutiérrez
Cliente_108,Masculino,34,tijuana
Cliente_1061,Femenino,60,mérida
Cliente_1031,Femenino,26,mérida
Cliente_1922,Femenino,34,Tapachula
Cliente_1570,Masculino,38,Cancún
Cliente_174,Masculino,41,ciudad de méxico
Cliente_916,Masculino,65,tijuana
Cliente_687,Femenino,31,Ciudad de México
Cliente_1911,Masculino,54,Mérida
Cliente_1507,Femenino,23,Cancún
Cliente_1370,Masculino,70,CANCÚN
Cliente_981,Femenino,28,CANCÚN
Cliente_1129,Femenino,68,CIUDAD DE MÉXICO
Cliente_1398,Masculino,28,puebla
Cliente_1494,Masculino,67,MONTERREY
Cliente_937,Masculino,41,León
Cliente_725,Masculino,46,Tapachula
Cliente_1525,Femenino,48,PUEBLA
Cliente_1432,Masculino,56,GUADALAJARA
Cliente_92,Femenino,65,CANCÚN
Cliente_155,Femenino,28,tijuana
Cliente_525,Femenino,53,mérida
Cliente_828,Femenino,60,TIJUANA
Cliente_1079,Masculino,67,León
Cliente_1701,Femenino,40,MÉRIDA
Cliente_220,Femenino,18,PUEBLA
Cliente_1793,Femenino,18,TIJUANA
Cliente_651,Masculino,48,Tuxtla Gutiérrez
Cliente_468,Masculino,32,TAPACHULA
Cliente_303,Femenino,26,Monterrey
Cliente_746,Femenino,52,Mérida
Cliente_543,Femenino,24,tapachula
Cliente_608,Femenino,50,MÉRIDA
Cliente_1979,Femenino,35,León
Cliente_24,Femenino,43,CIUDAD DE MÉXICO
Cliente_1212,Femenino,37,LEÓN
Cliente_87,Masculino,66,Mérida
Cliente_1867,Femenino,58,PUEBLA
Cliente_17,Femenino,26,TIJUANA
Cliente_1046,Femenino,39,TIJUANA
Cliente_1012,Masculino,40,CANCÚN
Cliente_499,Femenino,32,GUADALAJARA
Cliente_1568,Femenino,27,Tapachula
Cliente_616,Femenino,47,Cancún
Cliente_1609,Masculino,25,Mérida
Cliente_1191,Masculino,65,tijuana
Cliente_1379,Masculino,56,tijuana
Cliente_1564,Femenino,47,León
Cliente_1180,Masculino,26,TUXTLA GUTIÉRREZ
Cliente_120,Femenino,18,MONTERREY
Cliente_1382,Femenino,31,MÉRIDA
Cliente_547,Masculino,50,Tijuana
Cliente_1784,Masculino,42,guadalajara
Cliente_254,Femenino,23,Ciudad de México
Cliente_1800,Masculino,60,cancún
Cliente_1954,Femenino,32,TUXTLA GUTIÉRREZ
Cliente_1312,Femenino,33,TUXTLA GUTIÉRREZ
Cliente_550,Masculino,20,mérida
Cliente_1881,Masculino,45,monterrey
Cliente_1867,Femenino,58,PUEBLA
Cliente_761,Femenino,69,Cancún
Cliente_479,Masculino,66,Tijuana
Cliente_1990,Femenino,57,Puebla
Cliente_1637,Femenino,26,TAPACHULA
Cliente_1957,Femenino,33,Cancún
Cliente_1201,Masculino,19,Tuxtla Gutiérrez
Cliente_1201,Masculino,19,Tuxtla Gutiérrez
Cliente_1950,Femenino,46,puebla
Cliente_1913,Femenino,52,MONTERREY
Cliente_561,Masculino,46,puebla
Cliente_1662,Masculino,57,león
Cliente_1660,Masculino,66,MONTERREY
Cliente_646,Masculino,45,Tuxtla Gutiérrez
Cliente_1926,Femenino,45,Tuxtla Gutiérrez
Cliente_1030,Femenino,44,Ciudad de México
Cliente_1043,Femenino,22,MONTERREY
Cliente_1814,Femenino,39,tijuana
Cliente_787,Masculino,24,mérida
Cliente_1314,Femenino,42,ciudad de méxico
Cliente_520,Masculino,43,Monterrey
Cliente_1792,Masculino,34,tapachula
Cliente_1184,Masculino,23,Tijuana
Cliente_642,Masculino,64,Ciudad de México
Cliente_1544,Masculino,35,Puebla
Cliente_859,Masculino,49,Monterrey
Cliente_774,Femenino,61,puebla
Cliente_1684,Femenino,60,cancún
Cliente_673,Masculino,32,ciudad de méxico
Cliente_1558,Masculino,24,Guadalajara
Cliente_1234,Masculino,42,Tijuana
Cliente_901,Femenino,69,león
Cliente_709,Femenino,50,PUEBLA
Cliente_1036,Masculino,57,Puebla
Cliente_1537,Femenino,33,tijuana
Cliente_110,Masculino,50,Mérida
Cliente_901,Femenino,69,LEÓN
Cliente_841,Femenino,44,tuxtla gutiérrez
Cliente_602,Femenino,23,cancún
Cliente_144,Femenino,64,Guadalajara
Cliente_764,Femenino,46,Mérida
Cliente_1227,Femenino,29,cancún
Cliente_324,Masculino,49,LEÓN
Cliente_1101,Masculino,44,ciudad de méxico
Cliente_817,Masculino,32,TUXTLA GUTIÉRREZ
Cliente_470,Femenino,30,tapachula
Cliente_1821,Femenino,50,guadalajara
Cliente_1054,Femenino,55,Mérida
Cliente_677,Femenino,70,Guadalajara
,Femenino,61,GUADALAJARA
Cliente_1723,Femenino,51,Tuxtla Gutiérrez
Cliente_1615,Masculino,54,puebla
Cliente_461,Femenino,61,Guadalajara
Cliente_1847,Femenino,29,CANCÚN
Cliente_1910,Masculino,43,puebla
Cliente_1291,Masculino,30,mérida
Cliente_1493,Masculino,69,guadalajara
,Femenino,62,Puebla
Cliente_1479,Femenino,66,CANCÚN
Cliente_1648,Femenino,21,GUADALAJARA
Cliente_717,Masculino,19,TUXTLA GUTIÉRREZ
Cliente_351,Masculino,65,tuxtla gutiérrez
Cliente_551,Femenino,38,MONTERREY
Cliente_748,Masculino,28,guadalajara
Cliente_1390,Masculino,48,tapachula
Cliente_595,Femenino,52,guadalajara
Cliente_809,Masculino,25,Tijuana
Cliente_1740,Masculino,24,Mérida
Cliente_74,Femenino,27,LEÓN
Cliente_496,Femenino,64,Puebla
Cliente_302,Femenino,33,tijuana
Cliente_1944,Masculino,39,guadalajara
Cliente_619,Femenino,39,León
Cliente_1231,Masculino,32,Tuxtla Gutiérrez
Cliente_1908,Masculino,19,Guadalajara
Cliente_278,Femenino,65,tijuana
Cliente_1483,Masculino,28,puebla
Cliente_639,Masculino,46,León
Cliente_1895,Femenino,57,Ciudad de México
Cliente_1645,Femenino,29,CANCÚN
Cliente_198,Masculino,31,mérida
Cliente_1267,Masculino,50,CANCÚN
Cliente_1346,Femenino,19,LEÓN
Cliente_1690,Femenino,66,LEÓN
Cliente_569,Femenino,31,tapachula
Cliente_1482,Masculino,42,Puebla
Cliente_1397,Masculino,21,tapachula
Cliente_302,Femenino,33,TIJUANA
Cliente_1411,Masculino,66,Mérida
Cliente_1866,Femenino,52,Guadalajara
Cliente_1256,Masculino,49,Mérida
Cliente_1001,Masculino,28,Tijuana
Cliente_1156,Femenino,60,Tijuana
Cliente_248,Masculino,23,Monterrey
Cliente_837,Masculino,36,mérida
Cliente_1033,Femenino,67,tijuana
Cliente_545,Masculino,32,Puebla
Cliente_1096,Femenino,22,Ciudad de México
Cliente_422,Masculino,62,león
Cliente_1368,Masculino,20,TIJUANA
Cliente_348,Masculino,46,Mérida
Cliente_1515,Femenino,56,Guadalajara
Cliente_786,Femenino,35,León
Cliente_1361,Masculino,64,guadalajara
Cliente_1505,Masculino,43,LEÓN
Cliente_234,Masculino,22,Guadalajara
Cliente_92,Femenino,65,CANCÚN
Cliente_1126,Masculino,35,CIUDAD DE MÉXICO
Cliente_1602,Masculino,65,mérida
Cliente_673,Masculino,32,Ciudad de México
Cliente_1110,Masculino,47,tapachula
Cliente_537,Masculino,43,Monterrey
Cliente_418,Femenino,41,Tapachula
Cliente_712,Femenino,60,león
Cliente_1122,Masculino,24,León
Cliente_1342,Femenino,49,MONTERREY
Cliente_1078,Masculino,27,Puebla
Cliente_303,Femenino,26,Monterrey
Cliente_92,Femenino,65,Cancún
Cliente_1268,Masculino,45,León
Cliente_1885,Masculino,28,cancún
Cliente_1354,Femenino,67,cancún
Cliente_1171,Femenino,51,TAPACHULA
Cliente_1791,Femenino,22,TIJUANA
Cliente_247,Masculino,51,GUADALAJARA
Cliente_1099,Masculino,25,tapachula
Cliente_1293,Masculino,40,Guadalajara
Cliente_870,Masculino,68,Tapachula
Cliente_1100,Femenino,47,MONTERREY
Cliente_1650,Femenino,61,TAPACHULA
Cliente_1589,Masculino,27,puebla
Cliente_240,Femenino,55,Guadalajara
Cliente_1435,Femenino,23,monterrey
Cliente_345,Femenino,46,PUEBLA
Cliente_1084,Femenino,51,Tijuana
Cliente_1927,Femenino,35,Monterrey
Cliente_1683,Masculino,59,TIJUANA
Cliente_1890,,51,León
Cliente_1250,Masculino,36,TIJUANA
Cliente_396,Femenino,58,guadalajara
Cliente_101,Masculino,18,mérida
Cliente_43,Femenino,56,Tapachula
Cliente_299,Femenino,58,Cancún
Cliente_806,Masculino,30,TUXTLA GUTIÉRREZ
Cliente_1528,Femenino,43,monterrey
Cliente_1972,Masculino,45,TUXTLA GUTIÉRREZ
Cliente_1058,Femenino,54,tijuana
Cliente_1415,Masculino,52,puebla
Cliente_1448,Femenino,26,cancún
Cliente_560,Masculino,41,león
Cliente_427,Femenino,28,tapachula
Cliente_363,Femenino,25,guadalajara
Cliente_1647,Femenino,45,PUEBLA
Cliente_1409,Masculino,22,Tapachula
Cliente_1168,Femenino,26,LEÓN
Cliente_1047,Femenino,24,Mérida
Cliente_485,Femenino,35,CIUDAD DE MÉXICO
Cliente_1276,Femenino,45,Guadalajara
Cliente_692,Masculino,23,Puebla
Cliente_684,Femenino,54,cancún
Cliente_658,Femenino,33,TIJUANA
Cliente_1868,Femenino,63,Ciudad de México
Cliente_694,Femenino,26,monterrey
Cliente_236,Masculino,20,TIJUANA
Cliente_1093,Masculino,50,monterrey
Cliente_1832,Femenino,22,mérida
Cliente_1063,Femenino,56,monterrey
Cliente_603,Femenino,32,LEÓN
Cliente_1855,Femenino,70,tuxtla gutiérrez
Cliente_939,Masculino,59,MONTERREY
Cliente_1671,Masculino,54,CIUDAD DE MÉXICO
Cliente_1876,Masculino,34,mérida
Cliente_1265,Masculino,40,TAPACHULA
Cliente_1846,Femenino,68,Tijuana
Cliente_969,Femenino,64,guadalajara
Cliente_456,Masculino,19,TIJUANA
Cliente_1435,Femenino,23,Monterrey
Cliente_1347,Femenino,21,Tapachula
Cliente_256,Masculino,53,Puebla
Cliente_261,Masculino,55,MONTERREY
Cliente_1553,Masculino,53,Tapachula
Cliente_1970,Femenino,48,Puebla
Cliente_675,Femenino,54,TUXTLA GUTIÉRREZ
Cliente_1506,Femenino,46,MÉRIDA
Cliente_1565,Femenino,41,guadalajara
Cliente_1041,Masculino,21,puebla
Cliente_1528,Femenino,43,MONTERREY
Cliente_1002,Femenino,50,TAPACHULA
Cliente_347,Femenino,48,tapachula
Cliente_968,Femenino,65,GUADALAJARA
Cliente_250,Masculino,22,Puebla
Cliente_1857,Masculino,54,MÉRIDA
Cliente_1104,,70,cancún
Cliente_1649,Femenino,25,Tapachula
Cliente_1189,Masculino,31,TAPACHULA
Cliente_210,Masculino,46,LEÓN
Cliente_1329,Masculino,34,CANCÚN
Cliente_1298,Masculino,68,CIUDAD DE MÉXICO
Cliente_671,Masculino,54,ciudad de méxico
Cliente_283,Femenino,28,puebla
Cliente_1800,Masculino,60,CANCÚN
Cliente_1419,Femenino,29,León
Cliente_446,Masculino,26,Guadalajara
Cliente_1964,Masculino,44,MÉRIDA
Cliente_602,Femenino,23,CANCÚN
Cliente_499,Femenino,32,Guadalajara
Cliente_641,Femenino,38,puebla
Cliente_1758,Femenino,24,Puebla
Cliente_691,Masculino,27,monterrey
Cliente_1356,Femenino,18,mérida
Cliente_146,Femenino,21,Tapachula
Cliente_847,Femenino,46,TUXTLA GUTIÉRREZ
Cliente_651,Masculino,48,tuxtla gutiérrez
Cliente_1889,Femenino,63,guadalajara
Cliente_353,Masculino,61,Ciudad de México
Cliente_90,Femenino,50,mérida
Cliente_1599,Masculino,61,CANCÚN
Cliente_1431,Masculino,21,Mérida
Cliente_1219,Masculino,55,MONTERREY
Cliente_1891,Femenino,49,PUEBLA
Cliente_1129,Femenino,68,ciudad de méxico
Cliente_470,Femenino,30,Tapachula
Cliente_566,Femenino,23,puebla
Cliente_1596,Masculino,26,TIJUANA
Cliente_744,Masculino,69,tijuana
Cliente_1713,Masculino,34,LEÓN
Cliente_535,Masculino,32,Puebla
Cliente_197,Femenino,40,CANCÚN
Cliente_367,Masculino,52,PUEBLA
Cliente_547,Masculino,50,Tijuana
Cliente_250,Masculino,22,puebla
Cliente_1903,Femenino,30,guadalajara
Cliente_222,Masculino,50,cancún
Cliente_14,Masculino,64,tuxtla gutiérrez
Cliente_1263,Masculino,52,LEÓN
Cliente_654,Femenino,57,Tuxtla Gutiérrez
Cliente_860,Femenino,19,león
Cliente_1444,Masculino,49,Tuxtla Gutiérrez
Cliente_1500,Masculino,65,tapachula
Cliente_828,Femenino,60,TIJUANA
Cliente_1162,,28,Tapachula
Cliente_380,Femenino,62,Tapachula
Cliente_1823,Femenino,28,TUXTLA GUTIÉRREZ
Cliente_1989,Femenino,38,monterrey
Cliente_1015,Femenino,54,tuxtla gutiérrez
Cliente_1900,Femenino,28,Cancún
Cliente_806,Masculino,30,tuxtla gutiérrez
Cliente_1488,Femenino,18,Tapachula
Cliente_1927,Femenino,35,monterrey
Cliente_364,Femenino,34,ciudad de méxico
Cliente_841,Femenino,44,Tuxtla Gutiérrez
Cliente_1932,Femenino,39,LEÓN
Cliente_1204,Femenino,51,LEÓN
Cliente_693,Masculino,25,puebla
Cliente_96,Masculino,25,PUEBLA
Cliente_511,Femenino,28,Puebla
Cliente_573,Masculino,69,Ciudad de México
Cliente_1660,Masculino,66,monterrey
Cliente_94,Femenino,37,TUXTLA GUTIÉRREZ
Cliente_741,Femenino,46,tijuana
Cliente_1786,Masculino,28,MONTERREY
Cliente_650,Femenino,52,cancún
Cliente_1176,Femenino,38,CIUDAD DE MÉXICO
Cliente_1608,Masculino,40,MONTERREY
Cliente_1580,Masculino,18,MÉRIDA
Cliente_1505,Masculino,43,león
Cliente_1853,Masculino,43,PUEBLA
Cliente_1490,Femenino,58,puebla
Cliente_1533,Femenino,27,CIUDAD DE MÉXICO
Cliente_1008,Femenino,56,Ciudad de México
Cliente_1347,Femenino,21,tapachula
Cliente_805,Femenino,22,CANCÚN
Cliente_296,Masculino,61,PUEBLA
Cliente_164,Masculino,57,Ciudad de México
Cliente_1740,Masculino,24,mérida
Cliente_550,Masculino,20,Mérida
Cliente_824,Femenino,44,león
Cliente_879,Femenino,50,CANCÚN
Cliente_1044,Femenino,29,CANCÚN
Cliente_1970,Femenino,48,PUEBLA
Cliente_933,Femenino,29,TAPACHULA
Cliente_1598,Masculino,20,cancún
Cliente_408,Femenino,27,Tuxtla Gutiérrez
Cliente_774,Femenino,61,PUEBLA
Cliente_1538,Masculino,24,TIJUANA
Cliente_718,Femenino,31,CIUDAD DE MÉXICO
Cliente_124,Masculino,18,GUADALAJARA
Cliente_843,Masculino,54,tuxtla gutiérrez
,Femenino,52,CANCÚN
Cliente_748,Masculino,28,Guadalajara
Cliente_36,Masculino,48,León
Cliente_914,Masculino,68,monterrey
Cliente_811,Masculino,25,TUXTLA GUTIÉRREZ
Cliente_367,Masculino,52,PUEBLA
Cliente_1526,Femenino,46,cancún
Cliente_328,Masculino,25,GUADALAJARA
Cliente_1171,Femenino,51,TAPACHULA
Cliente_735,Masculino,48,Tijuana
Cliente_1259,Masculino,33,PUEBLA
Cliente_1248,Masculino,68,MONTERREY
Cliente_1135,Masculino,48,cancún
Cliente_1866,Femenino,52,Guadalajara
Cliente_818,Masculino,41,CIUDAD DE MÉXICO
Cliente_1795,Femenino,58,Mérida
,Femenino,47,Tuxtla Gutiérrez
Cliente_107,Femenino,65,puebla
Cliente_1514,Femenino,45,ciudad de méxico
Cliente_110,Masculino,50,MÉRIDA
Cliente_831,Masculino,51,PUEBLA
Cliente_1771,Masculino,44,MONTERREY
Cliente_1981,Masculino,24,Tijuana
Cliente_1749,Masculino,32,TIJUANA
Cliente_342,Masculino,18,León
Cliente_1391,Femenino,23,tapachula
Cliente_1968,Femenino,18,mérida
Cliente_897,Masculino,22,león
Cliente_1791,Femenino,22,Tijuana
Cliente_637,Femenino,29,Puebla
Cliente_1030,Femenino,44,Ciudad de México
Cliente_1367,Masculino,45,Monterrey
Cliente_1994,Femenino,31,mérida
Cliente_687,Femenino,31,CIUDAD DE MÉXICO
Cliente_89,Femenino,52,Cancún
Cliente_1643,Masculino,44,cancún
Cliente_1206,Femenino,47,mérida
Cliente_263,Masculino,60,GUADALAJARA
Cliente_666,Masculino,24,Mérida
Cliente_1357,Femenino,69,cancún
Cliente_251,Masculino,26,Monterrey
Cliente_683,Masculino,52,LEÓN
Cliente_1250,Masculino,36,TIJUANA
Cliente_1776,Masculino,61,Puebla
Cliente_1359,Femenino,26,CIUDAD DE MÉXICO
Cliente_968,Femenino,65,guadalajara
Cliente_352,Femenino,42,TUXTLA GUTIÉRREZ
Cliente_423,Femenino,43,Mérida
Cliente_861,Masculino,38,cancún
Cliente_1736,Masculino,26,tapachula
Cliente_592,Masculino,25,Mérida
Cliente_1795,Femenino,58,MÉRIDA
Cliente_1103,,63,PUEBLA
Cliente_1153,Masculino,60,tijuana
Cliente_449,Masculino,28,Puebla
Cliente_1356,Femenino,18,Mérida
Cliente_1493,Masculino,69,guadalajara
Cliente_1341,Masculino,24,ciudad de méxico
Cliente_1188,Masculino,40,león
Cliente_474,Femenino,43,GUADALAJARA
Cliente_574,Femenino,35,GUADALAJARA
Cliente_815,Masculino,22,guadalajara
Cliente_609,Masculino,19,CIUDAD DE MÉXICO
Cliente_516,Masculino,68,ciudad de méxico
Cliente_643,Femenino,69,mérida
Cliente_745,Femenino,21,Cancún
Cliente_1269,Femenino,68,MONTERREY
Cliente_1443,Masculino,25,cancún
Cliente_1451,Femenino,50,Cancún
Cliente_1000,Femenino,44,TUXTLA GUTIÉRREZ
Cliente_816,Masculino,20,Ciudad de México
Cliente_1088,Femenino,32,Tijuana
Cliente_1568,Femenino,27,Tapachula
Cliente_1644,Femenino,23,LEÓN
Cliente_1551,Masculino,57,monterrey
Cliente_1490,Femenino,58,Puebla
Cliente_1514,Femenino,45,Ciudad de México
Cliente_1893,Masculino,49,MÉRIDA
Cliente_170,Femenino,41,mérida
Cliente_1694,Femenino,30,CIUDAD DE MÉXICO
Cliente_853,Femenino,29,TAPACHULA
Cliente_324,Masculino,49,LEÓN
Cliente_596,Masculino,43,tapachula
Cliente_1583,Masculino,18,León
Cliente_1508,Femenino,61,Mérida
Cliente_1360,Masculino,26,LEÓN
Cliente_1665,Femenino,46,mérida
Cliente_512,Femenino,54,Tuxtla Gutiérrez
Cliente_776,Femenino,18,MÉRIDA
Cliente_1009,Femenino,21,león
Cliente_1687,Femenino,43,Tapachula
Cliente_695,Femenino,25,cancún
Cliente_1138,Femenino,45,MONTERREY
Cliente_872,Femenino,57,PUEBLA
Cliente_1868,Femenino,63,ciudad de méxico
Cliente_1813,Masculino,62,Tapachula
Cliente_2000,Masculino,25,Mérida
Cliente_763,Femenino,19,león
Cliente_1516,Femenino,53,Cancún
Cliente_1395,Masculino,61,GUADALAJARA
Cliente_185,Femenino,67,CIUDAD DE MÉXICO
Cliente_1541,Femenino,62,Tuxtla Gutiérrez
Cliente_125,Masculino,38,tuxtla gutiérrez
Cliente_353,Masculino,61,CIUDAD DE MÉXICO
Cliente_445,Femenino,21,león
Cliente_1140,Femenino,28,CIUDAD DE MÉXICO
Cliente_1407,Masculino,40,Guadalajara
Cliente_60,Femenino,26,guadalajara
Cliente_1282,Femenino,53,mérida
Cliente_169,Masculino,19,Mérida
Cliente_1091,Femenino,60,puebla
Cliente_638,Femenino,31,MONTERREY
Cliente_1911,Masculino,54,MÉRIDA
Cliente_12,Masculino,35,TAPACHULA
Cliente_1446,Masculino,67,CANCÚN
Cliente_1086,Femenino,26,guadalajara
Cliente_1236,Femenino,64,puebla
