id_venta,producto,categoria,marca,cliente,genero,edad,ciudad_cliente,sucursal,ciudad_sucursal,estado,fecha,cantidad,precio,total
33191,Producto_27,Muebles,ComfortPlus,Cliente_1844,Masculino,26,mérida,Sucursal_10,Monterrey,Nuevo León,2024-05-02,3,2935,8805
33192,Producto_93,Hogar,UrbanStyle,Cliente_677,Femenino,70,GUADALAJARA,Sucursal_10,MONTERREY,Nuevo León,2025-03-26,2,3172,6344
33193,Producto_90,Accesorios,ComfortPlus,Cliente_542,Masculino,39,león,Sucursal_6,León,Guanajuato,2024-01-08,3,1435,4305
33194,Producto_19,Accesorios,NextGen,Cliente_441,Femenino,62,tuxtla gutiérrez,Sucursal_13,León,Guanajuato,2025-03-31,5,1170,5850
33195,Producto_97,Electrónica,NextGen,Cliente_1542,Femenino,59,monterrey,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2024-08-03,1,17517,17517
33196,Producto_2,Accesorios,NextGen,Cliente_1838,Femenino,54,monterrey,Sucursal_15,Mérida,Yucatán,2024-03-09,3,413,1239
33197,Producto_23,Accesorios,Nova,Cliente_1648,Femenino,21,guadalajara,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2025-05-10,3,1349,4047
33198,Producto_41,Accesorios,TechBrand,Cliente_1239,Masculino,68,Monterrey,Sucursal_3,monterrey,Nuevo León,2024-08-27,3,647,1941
33199,Producto_48,Deportes,Alpha,Cliente_1207,Masculino,26,TAPACHULA,Sucursal_8,puebla,Puebla,2024-09-28,5,2558,12790
33200,Producto_96,Muebles,Alpha,Cliente_1858,Femenino,22,MONTERREY,Sucursal_12,guadalajara,Jalisco,2024-02-24,1,6256,6256
33201,Producto_14,Electrónica,Nova,Cliente_1053,Masculino,39,guadalajara,Sucursal_13,León,Guanajuato,2025-01-17,1,6468,6468
33202,Producto_45,Ropa,FitLife,Cliente_1487,Femenino,28,PUEBLA,Sucursal_15,Mérida,Yucatán,2023-07-01,1,1548,1548
33203,Producto_3,Electrónica,ComfortPlus,Cliente_1294,Masculino,23,TIJUANA,Sucursal_3,Monterrey,Nuevo León,2023-06-10,4,14202,56808
33204,Producto_14,Electrónica,Nova,Cliente_6,Femenino,68,León,Sucursal_12,guadalajara,Jalisco,2024-03-11,1,13006,13006
33205,Producto_25,Electrónica,Nova,Cliente_1056,Masculino,35,tijuana,Sucursal_11,puebla,Puebla,2023-02-24,5,17862,89310
33206,Producto_21,Hogar,ComfortPlus,Cliente_125,Masculino,38,Tuxtla Gutiérrez,Sucursal_15,Mérida,Yucatán,2025-04-23,1,3542,3542
33207,Producto_35,Deportes,FitLife,Cliente_506,,29,PUEBLA,Sucursal_8,puebla,Puebla,2023-01-14,3,1246,3738
33208,Producto_45,Ropa,FitLife,Cliente_961,Femenino,67,Ciudad de México,Sucursal_9,tuxtla gutiérrez,Chiapas,2025-09-20,5,1679,8395
33209,Producto_85,Ropa,TechBrand,Cliente_1130,Femenino,18,LEÓN,Sucursal_12,GUADALAJARA,Jalisco,2024-08-08,3,1629,4887
33210,Producto_31,Deportes,HomePro,Cliente_1781,Masculino,57,MONTERREY,Sucursal_3,MONTERREY,Nuevo León,2023-02-19,1,2898,2898
33211,Producto_24,Deportes,HomePro,Cliente_934,Femenino,50,guadalajara,Sucursal_12,guadalajara,Jalisco,2025-05-15,3,1337,4011
33212,Producto_37,Ropa,HomePro,Cliente_941,Femenino,18,monterrey,Sucursal_14,Puebla,Puebla,2025-10-26,3,207,621
33213,Producto_87,Tecnología,HomePro,Cliente_776,Femenino,18,MÉRIDA,Sucursal_12,guadalajara,Jalisco,2023-06-23,2,12542,25084
33214,Producto_29,Hogar,NextGen,Cliente_671,Masculino,54,ciudad de méxico,Sucursal_3,MONTERREY,Nuevo León,2023-11-06,2,3352,6704
33215,Producto_33,Tecnología,ComfortPlus,Cliente_475,Masculino,38,Tapachula,Sucursal_8,Puebla,Puebla,2025-05-08,2,5402,10804
33216,Producto_2,Accesorios,NextGen,Cliente_660,Femenino,44,MÉRIDA,Sucursal_2,mérida,Yucatán,2024-06-25,1,489,489
33217,Producto_50,Accesorios,HomePro,Cliente_647,Femenino,50,tijuana,Sucursal_6,León,Guanajuato,2023-05-27,3,511,1533
33218,Producto_61,Electrónica,NextGen,Cliente_780,Femenino,30,Tuxtla Gutiérrez,Sucursal_7,ciudad de méxico,CDMX,2024-10-08,5,16008,80040
33219,Producto_66,Tecnología,Alpha,Cliente_478,Masculino,64,TAPACHULA,Sucursal_11,Puebla,Puebla,2023-05-11,4,11399,45596
33220,Producto_13,Ropa,NextGen,Cliente_1188,Masculino,40,león,Sucursal_4,mérida,Yucatán,2024-10-22,2,1581,3162
33221,Producto_49,Deportes,HomePro,Cliente_1496,Masculino,37,Mérida,Sucursal_3,Monterrey,Nuevo León,2024-07-06,1,807,807
33222,Producto_94,Muebles,NextGen,Cliente_212,Masculino,27,Tijuana,Sucursal_11,PUEBLA,Puebla,2023-08-02,4,6474,25896
33223,Producto_78,Hogar,HomePro,Cliente_618,Femenino,18,puebla,Sucursal_4,Mérida,Yucatán,2024-04-12,4,1266,5064
33224,Producto_97,Electrónica,NextGen,Cliente_497,Femenino,21,TUXTLA GUTIÉRREZ,Sucursal_4,mérida,Yucatán,2024-01-31,3,19063,57189
33225,Producto_81,Muebles,FitLife,Cliente_1384,Masculino,69,ciudad de méxico,Sucursal_8,Puebla,Puebla,2025-01-02,5,6756,33780
33226,Producto_82,Ropa,ComfortPlus,Cliente_108,Masculino,34,Tijuana,Sucursal_2,MÉRIDA,Yucatán,2024-05-02,5,308,1540
33227,Producto_45,Ropa,FitLife,Cliente_922,Masculino,69,MÉRIDA,Sucursal_1,Monterrey,Nuevo León,2024-05-21,3,1088,3264
33228,Producto_45,Ropa,FitLife,Cliente_1294,Masculino,23,TIJUANA,Sucursal_5,Tijuana,Baja California,2025-04-04,4,880,3520
33229,Producto_59,Electrónica,TechBrand,Cliente_452,Femenino,52,Ciudad de México,Sucursal_11,PUEBLA,Puebla,2024-11-09,4,6776,27104
33230,Producto_75,Accesorios,UrbanStyle,Cliente_1867,Femenino,58,Puebla,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2023-01-12,2,696,1392
33231,Producto_74,Tecnología,TechBrand,Cliente_49,Masculino,27,Tuxtla Gutiérrez,Sucursal_15,MÉRIDA,Yucatán,2024-05-03,4,8339,33356
33232,Producto_46,Muebles,HomePro,Cliente_1225,Femenino,62,tapachula,Sucursal_6,león,Guanajuato,2025-04-16,4,1016,4064
33233,Producto_64,Tecnología,Alpha,Cliente_1078,Masculino,27,puebla,Sucursal_6,León,Guanajuato,2023-11-11,2,10693,21386
33234,Producto_71,Hogar,ComfortPlus,Cliente_438,Femenino,70,Mérida,Sucursal_10,MONTERREY,Nuevo León,2025-04-11,3,2196,6588
33235,Producto_29,Hogar,NextGen,Cliente_1150,Masculino,33,PUEBLA,Sucursal_15,MÉRIDA,Yucatán,2024-07-11,1,3708,3708
33236,Producto_83,Hogar,Alpha,Cliente_121,Femenino,28,Puebla,Sucursal_5,TIJUANA,Baja California,2025-10-09,5,629,3145
33237,Producto_66,Tecnología,Alpha,Cliente_706,Masculino,25,mérida,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2024-02-18,1,10723,10723
33238,Producto_6,Tecnología,Omega,Cliente_1791,Femenino,22,tijuana,Sucursal_9,tuxtla gutiérrez,Chiapas,2023-07-25,5,4514,22570
33239,Producto_35,Deportes,FitLife,Cliente_1498,Masculino,44,MONTERREY,Sucursal_6,león,Guanajuato,2024-03-22,2,1984,3968
33240,Producto_99,Deportes,ComfortPlus,Cliente_1335,Femenino,55,mérida,Sucursal_11,PUEBLA,Puebla,2025-05-28,5,1290,6450
33241,Producto_20,Hogar,Omega,Cliente_1515,Femenino,56,guadalajara,Sucursal_3,monterrey,Nuevo León,2024-03-29,4,3285,13140
33242,Producto_8,Ropa,Nova,Cliente_642,Masculino,64,ciudad de méxico,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2024-02-02,5,1139,5695
33243,Producto_72,Muebles,UrbanStyle,Cliente_799,Femenino,65,GUADALAJARA,Sucursal_12,GUADALAJARA,Jalisco,2024-09-16,2,1093,2186
33244,Producto_19,Accesorios,NextGen,Cliente_458,Masculino,20,TUXTLA GUTIÉRREZ,Sucursal_2,MÉRIDA,Yucatán,2025-01-07,5,1352,6760
33245,Producto_83,Hogar,Alpha,Cliente_1690,Femenino,66,león,Sucursal_15,Mérida,Yucatán,2024-10-12,1,796,796
33246,Producto_74,Tecnología,TechBrand,Cliente_1926,Femenino,45,TUXTLA GUTIÉRREZ,Sucursal_2,mérida,Yucatán,2023-08-11,5,4541,22705
33247,Producto_6,Tecnología,Omega,Cliente_315,Femenino,34,Ciudad de México,Sucursal_4,Mérida,Yucatán,2025-12-04,4,11453,45812
33248,Producto_42,Hogar,FitLife,Cliente_1794,Femenino,29,Ciudad de México,Sucursal_3,MONTERREY,Nuevo León,2023-07-06,1,1973,1973
33249,Producto_49,Deportes,HomePro,Cliente_1165,Femenino,26,ciudad de méxico,Sucursal_8,puebla,Puebla,2024-07-25,3,554,1662
33250,Producto_53,Tecnología,UrbanStyle,Cliente_757,Femenino,44,puebla,Sucursal_8,puebla,Puebla,2023-08-04,2,9142,18284
33251,Producto_68,Accesorios,UrbanStyle,Cliente_1441,Femenino,45,Tapachula,Sucursal_6,León,Guanajuato,2025-08-12,4,1208,4832
33252,Producto_52,Tecnología,Omega,Cliente_1652,Masculino,52,Tapachula,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2025-10-17,2,9577,19154
33253,Producto_100,Electrónica,TechBrand,Cliente_637,Femenino,29,PUEBLA,Sucursal_5,tijuana,Baja California,2025-05-03,2,8456,16912
33254,Producto_7,Accesorios,NextGen,Cliente_1141,Masculino,51,Tuxtla Gutiérrez,Sucursal_8,puebla,Puebla,2025-11-22,3,1337,4011
33255,Producto_36,Deportes,Nova,Cliente_1694,Femenino,30,ciudad de méxico,Sucursal_14,PUEBLA,Puebla,2024-07-06,5,748,3740
33256,Producto_98,Muebles,ComfortPlus,Cliente_656,Masculino,46,Ciudad de México,Sucursal_11,PUEBLA,Puebla,2023-11-01,5,2363,11815
33257,Producto_98,Muebles,ComfortPlus,Cliente_378,Femenino,61,puebla,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2024-09-08,2,3732,7464
33258,Producto_72,Muebles,UrbanStyle,Cliente_1049,Femenino,52,GUADALAJARA,Sucursal_12,guadalajara,Jalisco,2023-09-03,2,3597,7194
33259,Producto_80,Tecnología,Nova,Cliente_346,Masculino,69,Cancún,Sucursal_1,MONTERREY,Nuevo León,2025-11-29,1,12428,12428
33260,Producto_53,Tecnología,UrbanStyle,Cliente_1257,Femenino,24,MÉRIDA,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2024-07-17,3,11008,33024
33261,Producto_53,Tecnología,UrbanStyle,Cliente_650,Femenino,52,Cancún,Sucursal_10,MONTERREY,Nuevo León,2024-03-30,4,11860,47440
33262,Producto_96,Muebles,Alpha,Cliente_1096,Femenino,22,CIUDAD DE MÉXICO,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2024-01-01,1,6070,6070
33263,Producto_44,Accesorios,Nova,Cliente_1723,Femenino,51,TUXTLA GUTIÉRREZ,Sucursal_12,GUADALAJARA,Jalisco,2025-09-15,1,1409,1409
33264,Producto_72,Muebles,UrbanStyle,Cliente_120,Femenino,18,MONTERREY,Sucursal_8,puebla,Puebla,2024-02-12,3,4669,14007
33265,Producto_3,Electrónica,ComfortPlus,Cliente_1623,Femenino,63,puebla,Sucursal_10,monterrey,Nuevo León,2025-09-13,1,11526,11526
33266,Producto_57,Deportes,Nova,Cliente_1332,Masculino,57,tapachula,Sucursal_7,ciudad de méxico,CDMX,2024-07-12,1,2124,2124
33267,Producto_7,Accesorios,NextGen,Cliente_733,Masculino,68,Mérida,Sucursal_7,Ciudad de México,CDMX,2024-06-19,1,474,474
33268,Producto_6,Tecnología,Omega,Cliente_1056,Masculino,35,TIJUANA,Sucursal_7,ciudad de méxico,CDMX,2023-03-27,3,6106,18318
33269,Producto_100,Electrónica,TechBrand,Cliente_1059,Masculino,61,CANCÚN,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2024-06-25,4,12862,51448
33270,Producto_89,Muebles,NextGen,Cliente_383,Femenino,19,tapachula,Sucursal_15,mérida,Yucatán,2025-02-07,4,4541,18164
33271,Producto_94,Muebles,NextGen,Cliente_1102,Femenino,69,mérida,Sucursal_5,tijuana,Baja California,2023-05-13,4,5994,23976
33272,Producto_63,Muebles,HomePro,Cliente_215,Femenino,47,Tijuana,Sucursal_14,Puebla,Puebla,2023-05-17,2,2504,5008
33273,Producto_46,Muebles,HomePro,Cliente_1276,Femenino,45,GUADALAJARA,Sucursal_5,tijuana,Baja California,2023-03-25,4,3670,14680
33274,Producto_28,Tecnología,UrbanStyle,Cliente_1510,Femenino,37,LEÓN,Sucursal_4,MÉRIDA,Yucatán,2025-02-24,4,14699,58796
33275,Producto_52,Tecnología,Omega,Cliente_527,Femenino,47,TUXTLA GUTIÉRREZ,Sucursal_13,león,Guanajuato,2024-09-24,3,13446,40338
33276,Producto_62,Tecnología,HomePro,Cliente_854,Femenino,54,TIJUANA,Sucursal_14,Puebla,Puebla,2023-09-22,4,5460,21840
33277,Producto_2,Accesorios,NextGen,,Masculino,34,PUEBLA,Sucursal_13,León,Guanajuato,2024-04-15,5,132,660
33278,Producto_90,Accesorios,ComfortPlus,Cliente_910,Masculino,58,mérida,Sucursal_14,Puebla,Puebla,2025-11-07,1,1075,1075
33279,Producto_19,Accesorios,NextGen,Cliente_1147,Masculino,25,tijuana,Sucursal_3,Monterrey,Nuevo León,2023-08-19,1,1381,1381
33280,Producto_70,Tecnología,NextGen,Cliente_1732,Masculino,39,Monterrey,Sucursal_6,LEÓN,Guanajuato,2024-09-25,5,5030,25150
33281,Producto_58,Electrónica,TechBrand,Cliente_730,Femenino,67,Mérida,Sucursal_12,GUADALAJARA,Jalisco,2024-09-15,2,11114,22228
33282,Producto_97,Electrónica,NextGen,Cliente_659,Femenino,22,guadalajara,Sucursal_14,puebla,Puebla,2023-08-04,2,11907,23814
33283,Producto_99,Deportes,ComfortPlus,Cliente_1006,Masculino,32,Monterrey,Sucursal_10,Monterrey,Nuevo León,2025-01-03,3,1349,4047
33284,Producto_88,Tecnología,FitLife,Cliente_1019,Masculino,19,LEÓN,Sucursal_3,monterrey,Nuevo León,2024-10-06,2,12977,25954
33285,Producto_24,Deportes,HomePro,Cliente_1581,Femenino,65,mérida,Sucursal_11,puebla,Puebla,2023-11-20,2,1872,3744
33286,Producto_57,Deportes,Nova,Cliente_639,Masculino,46,León,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2023-10-25,3,2522,7566
33287,Producto_65,Muebles,Alpha,Cliente_1382,Femenino,31,MÉRIDA,Sucursal_14,Puebla,Puebla,2024-09-13,2,2770,5540
33288,Producto_2,Accesorios,NextGen,Cliente_1534,Masculino,62,puebla,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2024-03-28,1,301,301
33289,Producto_31,Deportes,HomePro,Cliente_1339,Masculino,46,Guadalajara,Sucursal_1,monterrey,Nuevo León,2025-03-27,2,709,1418
33290,Producto_74,Tecnología,TechBrand,Cliente_1136,Masculino,37,puebla,Sucursal_15,mérida,Yucatán,2024-09-30,4,8766,35064
33291,Producto_70,Tecnología,NextGen,Cliente_1314,Femenino,42,ciudad de méxico,Sucursal_9,tuxtla gutiérrez,Chiapas,2025-04-18,2,7796,15592
33292,Producto_1,Tecnología,Omega,Cliente_1373,Masculino,31,Tuxtla Gutiérrez,Sucursal_9,tuxtla gutiérrez,Chiapas,2023-05-03,2,6475,12950
33293,Producto_67,Electrónica,TechBrand,Cliente_878,Femenino,37,Tijuana,Sucursal_10,monterrey,Nuevo León,2024-05-02,2,5559,11118
33294,Producto_66,Tecnología,Alpha,Cliente_929,Masculino,30,Mérida,Sucursal_12,Guadalajara,Jalisco,2024-10-30,4,9631,38524
33295,Producto_57,Deportes,Nova,Cliente_1043,Femenino,22,MONTERREY,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2024-03-06,1,2208,2208
33296,Producto_51,Ropa,HomePro,Cliente_529,Femenino,62,tapachula,Sucursal_12,GUADALAJARA,Jalisco,2025-08-29,2,1213,2426
33297,Producto_4,Muebles,NextGen,Cliente_1580,Masculino,18,MÉRIDA,Sucursal_4,MÉRIDA,Yucatán,2025-03-20,5,7974,39870
33298,Producto_25,Electrónica,Nova,Cliente_40,Femenino,30,León,Sucursal_12,Guadalajara,Jalisco,2023-01-30,1,17683,17683
33299,Producto_95,Tecnología,Nova,Cliente_1198,Masculino,51,PUEBLA,Sucursal_3,monterrey,Nuevo León,2025-03-08,5,4168,20840
33300,Producto_38,Tecnología,UrbanStyle,Cliente_74,Femenino,27,LEÓN,Sucursal_13,león,Guanajuato,2025-07-11,5,3429,17145
33301,Producto_74,Tecnología,TechBrand,Cliente_1122,Masculino,24,LEÓN,Sucursal_5,Tijuana,Baja California,2024-02-02,2,7225,14450
33302,Producto_3,Electrónica,ComfortPlus,Cliente_1413,Femenino,49,GUADALAJARA,Sucursal_13,León,Guanajuato,2025-08-06,1,11068,11068
33303,Producto_24,Deportes,HomePro,Cliente_1136,Masculino,37,Puebla,Sucursal_12,GUADALAJARA,Jalisco,2024-02-16,4,2452,9808
33304,Producto_66,Tecnología,Alpha,Cliente_598,Masculino,20,ciudad de méxico,Sucursal_12,Guadalajara,Jalisco,2023-06-02,2,7291,14582
33305,Producto_38,Tecnología,UrbanStyle,Cliente_1155,Masculino,20,Tijuana,Sucursal_15,MÉRIDA,Yucatán,2025-01-08,4,9402,37608
33306,Producto_5,Deportes,FitLife,Cliente_1144,Femenino,35,tijuana,Sucursal_13,LEÓN,Guanajuato,2024-10-22,1,1744,1744
33307,Producto_30,Electrónica,HomePro,Cliente_385,Femenino,20,monterrey,Sucursal_6,león,Guanajuato,2023-11-06,1,14065,14065
33308,Producto_73,Hogar,TechBrand,Cliente_1185,Masculino,31,MONTERREY,Sucursal_2,MÉRIDA,Yucatán,2025-10-27,2,2871,5742
33309,Producto_84,Ropa,Alpha,Cliente_1196,Femenino,21,PUEBLA,Sucursal_15,MÉRIDA,Yucatán,2023-02-11,1,1704,1704
33310,Producto_56,Hogar,Nova,Cliente_211,Masculino,26,puebla,Sucursal_3,Monterrey,Nuevo León,2024-06-11,5,2730,13650
33311,Producto_54,Ropa,HomePro,Cliente_1397,Masculino,21,tapachula,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2025-01-22,4,1077,4308
33312,Producto_36,Deportes,Nova,Cliente_55,Masculino,67,TAPACHULA,Sucursal_5,tijuana,Baja California,2023-02-05,1,522,522
33313,Producto_41,Accesorios,TechBrand,Cliente_249,Femenino,28,PUEBLA,Sucursal_15,mérida,Yucatán,2024-09-22,1,1038,1038
33314,Producto_66,Tecnología,Alpha,Cliente_188,Masculino,44,MONTERREY,Sucursal_2,mérida,Yucatán,2024-06-07,4,9496,37984
33315,Producto_94,Muebles,NextGen,Cliente_343,Femenino,28,Mérida,Sucursal_5,Tijuana,Baja California,2024-04-25,1,3237,3237
33316,Producto_41,Accesorios,TechBrand,Cliente_1753,Masculino,52,LEÓN,Sucursal_6,León,Guanajuato,2023-11-20,4,868,3472
33317,Producto_47,Accesorios,HomePro,Cliente_809,Masculino,25,Tijuana,Sucursal_5,Tijuana,Baja California,2025-04-18,4,944,3776
33318,Producto_97,Electrónica,NextGen,Cliente_205,Femenino,23,PUEBLA,Sucursal_12,Guadalajara,Jalisco,2025-05-04,5,12243,61215
33319,Producto_49,Deportes,HomePro,Cliente_496,Femenino,64,Puebla,Sucursal_4,MÉRIDA,Yucatán,2023-09-30,2,394,788
33320,Producto_71,Hogar,ComfortPlus,Cliente_1083,Femenino,54,MÉRIDA,Sucursal_5,TIJUANA,Baja California,2025-10-12,2,1777,3554
33321,Producto_100,Electrónica,TechBrand,Cliente_569,Femenino,31,TAPACHULA,Sucursal_12,guadalajara,Jalisco,2024-08-19,5,11238,56190
33322,Producto_25,Electrónica,Nova,Cliente_1156,Femenino,60,TIJUANA,Sucursal_4,mérida,Yucatán,2023-10-13,4,14689,58756
33323,Producto_53,Tecnología,UrbanStyle,Cliente_1035,Masculino,23,guadalajara,Sucursal_10,Monterrey,Nuevo León,2023-07-05,4,9997,39988
33324,Producto_27,Muebles,ComfortPlus,Cliente_225,Masculino,31,guadalajara,Sucursal_11,Puebla,Puebla,2024-06-24,5,4604,23020
33325,Producto_52,Tecnología,Omega,Cliente_1713,Masculino,34,León,Sucursal_6,LEÓN,Guanajuato,2023-03-02,5,4828,24140
33326,Producto_6,Tecnología,Omega,Cliente_868,Femenino,30,tuxtla gutiérrez,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2023-07-09,1,10613,10613
33327,Producto_60,Tecnología,ComfortPlus,Cliente_11,Masculino,52,cancún,Sucursal_12,Guadalajara,Jalisco,2025-11-13,3,6303,18909
33328,Producto_2,Accesorios,NextGen,Cliente_1291,Masculino,30,Mérida,Sucursal_1,monterrey,Nuevo León,2025-03-21,2,229,458
33329,Producto_84,Ropa,Alpha,Cliente_1474,Masculino,46,TIJUANA,Sucursal_10,monterrey,Nuevo León,2024-01-07,2,1868,3736
33330,Producto_34,Deportes,NextGen,Cliente_692,Masculino,23,PUEBLA,Sucursal_15,mérida,Yucatán,2025-10-12,5,1701,8505
33331,Producto_28,Tecnología,UrbanStyle,Cliente_1610,Femenino,25,tijuana,Sucursal_5,TIJUANA,Baja California,2025-07-05,2,8772,17544
33332,Producto_30,Electrónica,HomePro,Cliente_321,Femenino,44,GUADALAJARA,Sucursal_4,mérida,Yucatán,2024-03-24,5,8179,40895
33333,Producto_1,Tecnología,Omega,Cliente_1508,Femenino,61,mérida,Sucursal_11,Puebla,Puebla,2024-11-08,1,4973,4973
33334,Producto_47,Accesorios,HomePro,Cliente_1591,Femenino,51,puebla,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2024-12-03,5,1480,7400
33335,Producto_74,Tecnología,TechBrand,Cliente_1283,Femenino,49,monterrey,Sucursal_12,GUADALAJARA,Jalisco,2025-01-29,3,14822,44466
33336,Producto_56,Hogar,Nova,Cliente_1344,Masculino,58,ciudad de méxico,Sucursal_3,monterrey,Nuevo León,2025-05-21,1,3121,3121
33337,Producto_88,Tecnología,FitLife,Cliente_1537,Femenino,33,Tijuana,Sucursal_12,Guadalajara,Jalisco,2024-03-30,2,6275,12550
33338,Producto_58,Electrónica,TechBrand,Cliente_524,Femenino,39,CANCÚN,Sucursal_13,León,Guanajuato,2023-03-17,1,16702,16702
33339,Producto_100,Electrónica,TechBrand,Cliente_554,Masculino,62,CANCÚN,Sucursal_3,Monterrey,Nuevo León,2023-07-14,2,13207,26414
33340,Producto_66,Tecnología,Alpha,Cliente_1693,Masculino,52,Cancún,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2025-02-16,1,14664,14664
33341,Producto_99,Deportes,ComfortPlus,,Masculino,42,Guadalajara,Sucursal_5,TIJUANA,Baja California,2024-03-28,2,2054,4108
33342,Producto_5,Deportes,FitLife,Cliente_1039,Masculino,62,Mérida,Sucursal_8,puebla,Puebla,2025-08-02,1,2165,2165
33343,Producto_60,Tecnología,ComfortPlus,Cliente_162,Femenino,60,Monterrey,Sucursal_8,PUEBLA,Puebla,2024-12-06,4,3600,14400
33344,Producto_5,Deportes,FitLife,Cliente_85,Femenino,33,MONTERREY,Sucursal_12,Guadalajara,Jalisco,2024-07-30,4,853,3412
33345,Producto_92,Tecnología,Nova,Cliente_578,Masculino,60,Puebla,Sucursal_11,puebla,Puebla,2024-12-20,2,7122,14244
33346,Producto_19,Accesorios,NextGen,Cliente_1513,Masculino,45,MONTERREY,Sucursal_4,mérida,Yucatán,2024-06-24,2,690,1380
33347,Producto_83,Hogar,Alpha,Cliente_384,Masculino,31,Mérida,Sucursal_13,LEÓN,Guanajuato,2023-09-11,4,1972,7888
33348,Producto_38,Tecnología,UrbanStyle,Cliente_889,Masculino,49,cancún,Sucursal_7,ciudad de méxico,CDMX,2024-05-08,4,11998,47992
33349,Producto_13,Ropa,NextGen,Cliente_1589,Masculino,27,Puebla,Sucursal_3,MONTERREY,Nuevo León,2023-04-05,2,1854,3708
33350,Producto_83,Hogar,Alpha,Cliente_745,Femenino,21,Cancún,Sucursal_1,Monterrey,Nuevo León,2024-11-18,2,2275,4550
33351,Producto_57,Deportes,Nova,Cliente_144,Femenino,64,guadalajara,Sucursal_6,LEÓN,Guanajuato,2023-05-03,2,717,1434
33352,Producto_16,Accesorios,FitLife,Cliente_1770,Femenino,32,tapachula,Sucursal_5,Tijuana,Baja California,2025-07-09,3,764,2292
33353,Producto_50,Accesorios,HomePro,Cliente_111,Femenino,47,PUEBLA,Sucursal_7,Ciudad de México,CDMX,2024-03-25,3,562,1686
33354,Producto_58,Electrónica,TechBrand,Cliente_1285,Masculino,38,monterrey,Sucursal_8,Puebla,Puebla,2024-05-01,2,19931,39862
33355,Producto_12,Tecnología,TechBrand,Cliente_445,Femenino,21,León,Sucursal_13,LEÓN,Guanajuato,2025-09-04,2,11706,23412
33356,Producto_57,Deportes,Nova,Cliente_1110,Masculino,47,TAPACHULA,Sucursal_5,TIJUANA,Baja California,2024-01-19,1,1643,1643
33357,Producto_90,Accesorios,ComfortPlus,Cliente_916,Masculino,65,Tijuana,Sucursal_12,GUADALAJARA,Jalisco,2023-09-12,3,939,2817
33358,Producto_46,Muebles,HomePro,Cliente_1245,Femenino,18,Tapachula,Sucursal_14,Puebla,Puebla,2025-12-10,3,5896,17688
33359,Producto_38,Tecnología,UrbanStyle,Cliente_980,Masculino,48,León,Sucursal_13,león,Guanajuato,2025-03-06,2,9221,18442
33360,Producto_61,Electrónica,NextGen,Cliente_564,Femenino,34,Puebla,Sucursal_14,Puebla,Puebla,2024-12-09,2,11350,22700
33361,Producto_48,Deportes,Alpha,Cliente_955,Femenino,29,CANCÚN,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2023-06-03,2,2581,5162
33362,Producto_89,Muebles,NextGen,Cliente_1135,Masculino,48,cancún,Sucursal_11,puebla,Puebla,2024-12-24,2,7498,14996
33363,Producto_93,Hogar,UrbanStyle,Cliente_529,Femenino,62,tapachula,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2025-07-05,5,4745,23725
33364,Producto_68,Accesorios,UrbanStyle,Cliente_1910,Masculino,43,Puebla,Sucursal_1,Monterrey,Nuevo León,2025-10-31,2,576,1152
33365,Producto_35,Deportes,FitLife,Cliente_95,Masculino,45,León,Sucursal_1,MONTERREY,Nuevo León,2024-12-09,4,2011,8044
33366,Producto_78,Hogar,HomePro,Cliente_1407,Masculino,40,guadalajara,Sucursal_13,león,Guanajuato,2024-01-09,2,3228,6456
33367,Producto_63,Muebles,HomePro,Cliente_1920,Masculino,65,Tapachula,Sucursal_7,ciudad de méxico,CDMX,2023-03-19,5,4028,20140
33368,Producto_19,Accesorios,NextGen,Cliente_1174,Masculino,26,león,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2023-06-11,5,1191,5955
33369,Producto_22,Hogar,Alpha,Cliente_874,Femenino,48,guadalajara,Sucursal_10,monterrey,Nuevo León,2025-03-12,5,3218,16090
33370,Producto_41,Accesorios,TechBrand,Cliente_680,Femenino,35,TUXTLA GUTIÉRREZ,Sucursal_6,LEÓN,Guanajuato,2023-03-06,3,381,1143
